domain,label,feat_suspicious,feat_length,feat_entropy,feat_faketld,feat_brand_pos,feat_pop_keywords,feat_similar,feat_minus
betaalmiddel.site,1,0,0.10576923076923077,0.4411947963360615,0.0,0.0,0.0,0.3571428571428571,0.0
gzfvwtgszspkrhh.activeinernational.com,1,0,0.3076923076923077,0.7508461300740159,0.0,0.0,0.0,0.0,0.0
www.charlesze.com,1,0,0.10576923076923077,0.5139397991222114,0.0,0.0,0.0,0.0,0.0
www.7amazon2.xyz,1,1,0.09615384615384616,0.47467479692237613,0.0,0.11538461538461539,0.0,0.03571428571428571,0.0
www.vought.market,1,0,0.10576923076923077,0.5503123005152866,0.0,0.0,0.0,0.0,0.0
cuenta72paypal.com,1,0,0.11538461538461538,0.5846522949326463,0.0,0.17307692307692307,0.0,0.03571428571428571,0.0
knightfreeinstitutor.buzz,1,1,0.1826923076923077,0.6001471908197913,0.0,0.0,0.0,0.0,0.0
qualmetglobalservices.com,1,0,0.1826923076923077,0.6402783628281947,0.0,0.0,0.0,0.25,0.0
verified-securitycheck.com,1,0,0.1923076923076923,0.6284640526245404,0.0,0.0,0.2,0.03571428571428571,0.125
ns1.lkiiuygffdeertgv.ga,1,1,0.1634615384615385,0.6729066695558346,0.0,0.0,0.0,0.0,0.0
f3c5.ilaykona.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.17857142857142855,0.0
eco-science.freescolo.com,1,0,0.1826923076923077,0.44600439369832934,0.0,0.0,0.0,0.2857142857142857,0.125
hmrctaxrebateuk.co.uk,1,0,0.14423076923076922,0.568226383708843,0.0,0.0,0.0,0.07142857142857142,0.0
www.facebook.terms-customers.com,1,0,0.25,0.6000847094486357,0.0,0.09615384615384616,0.0,0.03571428571428571,0.125
secure06b-cheasecom4587672345.acvencest.com,1,0,0.3557692307692308,0.7511895576296523,0.0,0.0,0.2,0.07142857142857142,0.125
samsa.id,1,0,0.019230769230769232,0.21874092700853565,0.0,0.0,0.0,0.14285714285714285,0.0
rckz.sepehrms.com,1,0,0.10576923076923077,0.49129587109116435,0.0,0.0,0.0,0.07142857142857142,0.0
fwyb.leovirals.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.10714285714285714,0.0
nx3-j.thewiber.com,1,0,0.11538461538461538,0.6663217835170361,0.0,0.0,0.0,0.17857142857142855,0.125
realcejoiasfolheadas.com.br,1,0,0.20192307692307693,0.6008725742514365,0.0,0.0,0.0,0.5,0.0
fastbloodhunter.com,1,0,0.125,0.6492262308248853,0.0,0.0,0.0,0.03571428571428571,0.0
webmail.tama-brasili.com.br,1,0,0.20192307692307693,0.560683536548058,0.0,0.0,0.0,0.10714285714285714,0.125
notified24-paypal.com,1,0,0.14423076923076922,0.6860040072673714,0.0,0.23076923076923078,0.0,0.03571428571428571,0.125
verify-appleld.us,1,0,0.10576923076923077,0.6004133752703893,0.0,0.15384615384615385,0.2,0.10714285714285714,0.125
www.tnelgnmc.com:443,1,0,0.13461538461538464,0.5539339548016866,0.0,0.0,0.0,0.17857142857142855,0.0
www.saldao-magazineluiza-fritadeira.com,1,0,0.3173076923076923,0.6803048676924004,0.0,0.0,0.0,0.39285714285714285,0.25
report-32333826.bnrc.bz,1,0,0.1634615384615385,0.5922546012494507,0.0,0.0,0.0,0.03571428571428571,0.125
gofluent.comyoutube.com,1,0,0.1634615384615385,0.5384865557118612,0.5,0.25,0.0,0.17857142857142855,0.0
halifaxdevice.org.uk,1,0,0.13461538461538464,0.6583531207117514,0.0,0.019230769230769232,0.0,0.03571428571428571,0.0
www.hots.videoxxporn.com,1,0,0.17307692307692307,0.6120174807917196,0.0,0.0,0.0,0.17857142857142855,0.0
ns1.find-lost.uk,1,0,0.09615384615384616,0.5665529715798152,0.0,0.0,0.0,0.25,0.125
ns2050.hostgator.com,0,0,0.13461538461538464,0.5848505809858002,0.0,0.0,0.0,0.0,0.0
talentsearch.seek.com.au,0,0,0.17307692307692307,0.5604897704848633,0.0,0.0,0.0,0.07142857142857142,0.0
baoding.06pg.com,1,0,0.09615384615384616,0.5665529715798152,0.0,0.0,0.0,0.03571428571428571,0.0
t23z9.dimaflix.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.10714285714285714,0.0
particulares-bancosantader.com,1,0,0.23076923076923078,0.6421678499717227,0.0,0.2692307692307692,0.0,0.3571428571428571,0.125
cpcontacts.servvr4.tk,1,1,0.14423076923076922,0.5459991696941311,0.0,0.0,0.0,0.03571428571428571,0.0
tzakitngmat.com,1,0,0.08653846153846155,0.47325631048003447,0.0,0.0,0.0,0.07142857142857142,0.0
tahatrips.com,1,0,0.0673076923076923,0.494748306665342,0.0,0.0,0.0,0.07142857142857142,0.0
secure1-main.uptodate-manage.zipremgo.com,1,0,0.33653846153846156,0.6865638997944716,0.0,0.0,0.4,0.21428571428571427,0.25
kxfn.bicharter.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.07142857142857142,0.0
storage.erogames.com,0,0,0.13461538461538464,0.449514788891622,0.0,0.0,0.0,0.21428571428571427,0.0
c0.jp-eb4acd71118dac61e2c85cb54ac1554d6fad6120.ph,1,0,0.4134615384615385,0.686222129107487,0.0,0.0,0.0,0.03571428571428571,0.125
secure93.com,1,0,0.057692307692307696,0.4511193069805952,0.0,0.0,0.2,0.0,0.0
login-halisecure.com,1,0,0.13461538461538464,0.6274364945276376,0.0,0.0,0.4,0.03571428571428571,0.125
amazon-update.xyz,1,1,0.10576923076923077,0.5866848019083615,0.0,0.019230769230769232,0.2,0.03571428571428571,0.125
www.mt.com,0,0,0.038461538461538464,0.20218177941871196,0.0,0.0,0.0,0.0,0.0
cbdsuppy.guru,1,0,0.0673076923076923,0.4292315166009768,0.0,0.0,0.0,0.10714285714285714,0.0
securepayee-online.link,1,0,0.1634615384615385,0.5706177956672844,0.0,0.2884615384615385,0.4,0.07142857142857142,0.125
online-verify.co.uk,1,0,0.125,0.5964220571296179,0.0,0.057692307692307696,0.4,0.10714285714285714,0.125
md-h7.leovirals.com,1,0,0.125,0.6289658741655271,0.0,0.0,0.0,0.17857142857142855,0.125
y-7n.tempbigh.com,1,0,0.10576923076923077,0.6367858766634642,0.0,0.0,0.0,0.14285714285714285,0.125
tmjhdyghjm.com,0,0,0.07692307692307694,0.4295941153118702,0.0,0.0,0.0,0.0,0.0
www61.asemanadeoportunidadesvc.club,1,1,0.27884615384615385,0.7289557395260895,0.0,0.0,0.0,0.03571428571428571,0.0
www.altcdn.perthnow.com.au,0,0,0.1923076923076923,0.5898763872318458,0.0,0.0,0.0,0.03571428571428571,0.0
ns1.bangladesh-bank.com,1,0,0.1634615384615385,0.6358754403890192,0.0,0.0,0.2,0.14285714285714285,0.125
s1.twcount.com,1,0,0.07692307692307694,0.4462645258229039,0.0,0.0,0.0,0.0,0.0
qxsrn.parlakli.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.2857142857142857,0.0
bcba.winderdsv.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.10714285714285714,0.0
cand-talentic-service-presumes-cdn.5.staging.cloud.seek.com.au,0,0,0.5384615384615384,0.7117112502781857,0.0,0.0,0.2,0.17857142857142855,0.5
towardsthecreator.com,1,0,0.14423076923076922,0.5054411567971433,0.0,0.0,0.0,0.03571428571428571,0.0
02.billing.ref-138.com,1,0,0.15384615384615385,0.7014985376085223,0.0,0.0,0.0,0.03571428571428571,0.125
dxh.5c3.myftpupload.com,0,0,0.1634615384615385,0.6460226467870398,0.0,0.0,0.0,0.0,0.0
profilesara1993.online,1,1,0.15384615384615385,0.5996828854460396,0.0,0.36538461538461536,0.0,0.0,0.0
amazan.co.jp-e7b825cb11be71b0699da55cd332483d49e19a40.ph,1,0,0.48076923076923084,0.8057042417888098,0.0,0.0,0.0,0.25,0.125
www.jp7.quickconnect.to,0,0,0.1634615384615385,0.5719601884534096,0.0,0.0,0.0,0.03571428571428571,0.0
video.xender.com,0,0,0.09615384615384616,0.47467479692237613,0.0,0.0,0.0,0.10714285714285714,0.0
admotor.hillstationstudio.com,1,0,0.22115384615384615,0.5600702975182632,0.0,0.0,0.0,0.17857142857142855,0.0
payeeauthorised.com,1,0,0.125,0.6166824137889757,0.0,0.0,0.0,0.0,0.0
virtual-attractions.ru,1,0,0.15384615384615385,0.522253951733608,0.0,0.0,0.0,0.0,0.125
findoriine.com,1,0,0.07692307692307694,0.4295941153118702,0.0,0.0,0.0,0.39285714285714285,0.0
www.halifaxsecurity-onlineremoval.com,1,0,0.2980769230769231,0.7344674312192643,0.0,0.09615384615384616,0.4,0.10714285714285714,0.125
dxc3.listfash.com,1,0,0.10576923076923077,0.6004133752703893,0.0,0.0,0.0,0.14285714285714285,0.0
n1jsh.ccdeexam.com,1,0,0.11538461538461538,0.5503004880614089,0.0,0.0,0.0,0.17857142857142855,0.0
www.dev.hallmark.com,0,0,0.13461538461538464,0.5422646674439628,0.0,0.0,0.0,0.07142857142857142,0.0
reviewantivirus.net,1,0,0.125,0.47422368526878755,0.0,0.0,0.0,0.0,0.0
acountry.xyz,1,1,0.057692307692307696,0.5026470172874515,0.0,0.0,0.0,0.0,0.0
ref-138.com,1,0,0.04807692307692309,0.5153648140348208,0.0,0.0,0.0,0.03571428571428571,0.125
6sdsd45ds4sdsd45.sharedalink.top,1,1,0.25,0.588055122682142,0.0,0.0,0.0,0.17857142857142855,0.0
webmail.garantintenet.com,1,0,0.1826923076923077,0.5721409011612546,0.0,0.0,0.0,0.0,0.0
175.1eaba4fdae.com,1,0,0.11538461538461538,0.5503004880614089,0.0,0.0,0.0,0.03571428571428571,0.0
a5jh.awaykart.com,1,0,0.10576923076923077,0.5276683724842393,0.0,0.0,0.0,0.17857142857142855,0.0
maps.inc-is.com,1,0,0.08653846153846155,0.4475931920448477,0.0,0.0,0.0,0.3214285714285714,0.125
assets.juspay.in,0,0,0.09615384615384616,0.45061562338938876,0.0,0.0,0.0,0.07142857142857142,0.0
xd46j.sepehrms.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.07142857142857142,0.0
webinar-service.com,1,0,0.125,0.5841385967530666,0.0,0.0,0.2,0.0,0.125
cpanel.webassistenzapt.com,1,0,0.1923076923076923,0.6105113028434275,0.0,0.0,0.0,0.10714285714285714,0.0
kpmsdp.seasonpricetab.su,1,0,0.17307692307692307,0.6217418869231559,0.0,0.0,0.0,0.10714285714285714,0.0
w21c5kj2kc.w21c5kj2kc.w21c5kj2kc.w21c5kj2kc.w21c5kj2kc.italgas.it.w21c5kj2kc.w21c5kj2kc.servvr4.tk,1,1,0.8846153846153847,0.5703455005575095,0.0,0.0,0.0,0.17857142857142855,0.0
wp.xn--localbitoins-4qb.com,1,0,0.20192307692307693,0.6695761879939117,0.0,0.0,0.0,0.21428571428571427,0.125
m3pj2.tempbigh.com,1,0,0.11538461538461538,0.5846522949326463,0.0,0.0,0.0,0.14285714285714285,0.0
jobs.laimoon.com,0,0,0.09615384615384616,0.45061562338938876,0.0,0.0,0.0,0.07142857142857142,0.0
rmc-y.drofortho.com,1,0,0.125,0.45396332860942956,0.0,0.0,0.0,0.03571428571428571,0.125
mail.secure-youraccount.cc,1,1,0.1923076923076923,0.5855417813909987,0.0,0.0,0.4,0.10714285714285714,0.125
www.protectedtext.com,0,0,0.14423076923076922,0.45766595202523486,0.0,0.0,0.0,0.03571428571428571,0.0
nm.backup-leader.com,1,0,0.13461538461538464,0.6274364945276376,0.0,0.0,0.0,0.03571428571428571,0.125
cdg-lbplbpsl-postaless-hygfl.com,1,0,0.25,0.6330293651958339,0.0,0.0,0.0,0.17857142857142855,0.375
zs784.svcoding.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.0,0.0
static.139.38.203.116.clients.your-server.de,0,0,0.3653846153846154,0.7442467671924176,0.0,0.0,0.0,0.17857142857142855,0.125
e5h0.ibrgroups.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.10714285714285714,0.0
upper.withstartup.com,1,0,0.14423076923076922,0.5754435755837632,0.0,0.0,0.0,0.10714285714285714,0.0
oumvta.kppbekop.cn,1,0,0.11538461538461538,0.5503004880614089,0.0,0.0,0.0,0.14285714285714285,0.0
www.afperformanta.com.lihatkudisini.com,1,0,0.3173076923076923,0.6972829267854757,0.5,0.0,0.0,0.10714285714285714,0.0
verify-device-halifax.com,1,0,0.1826923076923077,0.6402783628281941,0.0,0.2884615384615385,0.2,0.07142857142857142,0.25
pandemimobildestek.com,1,0,0.15384615384615385,0.606572023144827,0.0,0.1923076923076923,0.0,0.17857142857142855,0.0
www.mypayee-secure.com,1,0,0.15384615384615385,0.5328623947860842,0.0,0.0,0.2,0.0,0.125
mail.gms.pwc.com,0,0,0.09615384615384616,0.46008818772522164,0.0,0.0,0.0,0.10714285714285714,0.0
steamunlock.gifts,1,0,0.10576923076923077,0.6367858766634642,0.0,0.0,0.2,0.03571428571428571,0.0
floisthere.club,1,1,0.08653846153846155,0.5712596967813026,0.0,0.0,0.0,0.03571428571428571,0.0
www2.amaz0n.c0.jp-fca0ca029f9f6e6ee4da108babb11847ded43710.ph,1,0,0.5288461538461539,0.7951388615206063,0.0,0.0,0.0,0.07142857142857142,0.125
p3y9.onderhost.com,1,0,0.11538461538461538,0.6190041018038837,0.0,0.0,0.0,0.17857142857142855,0.0
ws.backup-leader.com,1,0,0.13461538461538464,0.6583531207117512,0.0,0.0,0.0,0.0,0.125
gomovies-online.me,0,0,0.11538461538461538,0.4686309994770186,0.0,0.23076923076923078,0.2,0.10714285714285714,0.125
images.benchmarkemail.com,0,0,0.1826923076923077,0.5908117609336121,0.0,0.0,0.0,0.0,0.0
ccadminn.com,1,0,0.057692307692307696,0.32861507410401003,0.0,0.0,0.0,0.10714285714285714,0.0
idicloud.com-h.ru,1,0,0.10576923076923077,0.49129587109116435,0.5,0.0,0.0,0.21428571428571427,0.125
008cf01d.incredibles.guru,1,0,0.1826923076923077,0.649613792714373,0.0,0.0,0.0,0.0,0.0
www.mostajadat-alwadifa.com,0,0,0.20192307692307693,0.5321689605089617,0.0,0.0,0.0,0.3571428571428571,0.125
frsiwx.seasonpricetab.su,1,0,0.17307692307692307,0.6314662930545925,0.0,0.0,0.0,0.10714285714285714,0.0
a.betrack101.xyz,1,1,0.09615384615384616,0.5665529715798152,0.0,0.0,0.0,0.10714285714285714,0.0
mahalteuing.space,1,0,0.10576923076923077,0.5866848019083615,0.0,0.0,0.0,0.21428571428571427,0.0
ctek.tempbigh.com,1,0,0.10576923076923077,0.5276683724842393,0.0,0.0,0.0,0.17857142857142855,0.0
flippdlls.xyz,1,1,0.0673076923076923,0.4292315166009766,0.0,0.0,0.0,0.03571428571428571,0.0
bf-k9.addroits.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.0,0.125
lnstagramhelptteam.cf,1,1,0.14423076923076922,0.5754435755837632,0.0,0.0,0.0,0.2857142857142857,0.0
uat.d2ouk6oneq65rc.amplifyapp.com,0,0,0.25961538461538464,0.752244373637974,0.0,0.0,0.0,0.03571428571428571,0.0
mtpc8.leovirals.com,1,0,0.125,0.5964220571296179,0.0,0.0,0.0,0.10714285714285714,0.0
constaredgf.com,1,0,0.08653846153846155,0.5712596967813024,0.0,0.0,0.0,0.21428571428571427,0.0
particulares-ayuda.com,1,0,0.15384615384615385,0.6277889092497793,0.0,0.0,0.0,0.0,0.125
static.110.65.99.88.clients.your-server.de,0,0,0.34615384615384615,0.7307878668314516,0.0,0.0,0.0,0.17857142857142855,0.125
ww25.z7rflq080.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.0,0.0
game-server-160294109621164176.voxiom.io,0,0,0.3269230769230769,0.7115342356045664,0.0,0.0,0.0,0.2857142857142857,0.25
try2zs.gallerybiz.com,1,0,0.14423076923076922,0.656559601377739,0.0,0.0,0.0,0.07142857142857142,0.0
decline-newdevice.link,1,0,0.15384615384615385,0.44342160738113656,0.0,0.07692307692307693,0.0,0.14285714285714285,0.125
eao.f5ds1jkkk4d.info,1,1,0.13461538461538464,0.5848505809858005,0.0,0.0,0.0,0.10714285714285714,0.0
fr0gy.shoofgoal.com,1,0,0.125,0.5313344230577992,0.0,0.0,0.0,0.14285714285714285,0.0
secure-resolveproblem.com,1,0,0.1826923076923077,0.5214392979034375,0.0,0.0,0.2,0.0,0.125
ixrbph.com,1,0,0.038461538461538464,0.4728533636070691,0.0,0.0,0.0,0.0,0.0
p8x6.leovirals.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.10714285714285714,0.0
paypal-limitations106.com,1,0,0.1826923076923077,0.6402783628281941,0.0,0.019230769230769232,0.0,0.03571428571428571,0.125
gkundenmeinekonts.aba.vg,1,0,0.17307692307692307,0.5959780317697276,0.0,0.0,0.0,0.3214285714285714,0.0
www.secure4.verify1info.com,1,0,0.20192307692307693,0.6380310668518099,0.0,0.0,0.4,0.07142857142857142,0.0
case-12172543.wavesofdesign.gr,1,0,0.23076923076923078,0.7618114881984293,0.0,0.0,0.0,0.07142857142857142,0.125
backgrounds.wetransfer.net,0,0,0.1923076923076923,0.6342933229850536,0.0,0.25,0.0,0.03571428571428571,0.0
fj.chinadaily.com.cn,0,0,0.13461538461538464,0.5422646674439628,0.0,0.07692307692307693,0.0,0.03571428571428571,0.0
keystonehg.upsproutmedia.com,1,0,0.21153846153846156,0.6945937683185592,0.0,0.0,0.0,0.14285714285714285,0.0
copyrighthelpservice.business,1,1,0.22115384615384615,0.6411959561195268,0.0,0.0,0.2,0.10714285714285714,0.0
mail.verifymydevice.cc,1,1,0.15384615384615385,0.511645508681132,0.0,0.0,0.2,0.03571428571428571,0.0
www.remotelearningexamples.com,1,0,0.23076923076923078,0.6215567658489802,0.0,0.0,0.0,0.0,0.0
02d6e8b5.cbdsuppy.guru,1,0,0.15384615384615385,0.6452864900010431,0.0,0.0,0.0,0.10714285714285714,0.0
e0gc.leovirals.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.10714285714285714,0.0
secure04b.chase.login-hompage.com,1,0,0.25961538461538464,0.7031046213988117,0.0,0.21153846153846156,0.4,0.03571428571428571,0.125
qtsfptanyted.qtsfptanyted.fusseadventure.com,1,0,0.3653846153846154,0.634565535506832,0.0,0.0,0.0,0.25,0.0
jhtydnbzddfgx.com,1,0,0.10576923076923077,0.6230573033014364,0.0,0.0,0.0,0.0,0.0
i2cgsiv1.info,1,1,0.0673076923076923,0.4767955568842286,0.0,0.0,0.0,0.0,0.0
axios.com,0,0,0.02884615384615384,0.35715552167589903,0.0,0.0,0.0,0.03571428571428571,0.0
securepaypalverify.com,1,0,0.15384615384615385,0.6171804661973033,0.0,0.13461538461538464,0.4,0.07142857142857142,0.0
apple-be.com,1,0,0.057692307692307696,0.4511193069805952,0.0,0.019230769230769232,0.0,0.07142857142857142,0.125
otomotif.kompas.com,0,0,0.125,0.427771406062597,0.0,0.1923076923076923,0.0,0.03571428571428571,0.0
autodiscover.mobilerigolemi.al,1,0,0.23076923076923078,0.6175338993392319,0.0,0.09615384615384616,0.0,0.10714285714285714,0.0
rc6-b.bicharter.com,1,0,0.125,0.5393113193406063,0.0,0.0,0.0,0.07142857142857142,0.125
com-ppid.com,1,0,0.057692307692307696,0.3480638863668829,0.5,0.0,0.0,0.17857142857142855,0.125
surveys.jetbrains.com,0,0,0.14423076923076922,0.6454459943703832,0.0,0.0,0.0,0.0,0.0
amazoonp.xyz,1,1,0.057692307692307696,0.3995915966737391,0.0,0.0,0.0,0.14285714285714285,0.0
docs.rs,0,0,0.009615384615384623,0.22543148165066285,0.0,0.0,0.0,0.0,0.0
instagramhelpbusines.com,1,0,0.17307692307692307,0.6732695972300122,0.0,0.019230769230769232,0.0,0.14285714285714285,0.0
pp-login-alert.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.4,0.0,0.25
www.account-update.smbccardin.com.cardinfo401034em.monster,1,0,0.5,0.7617490607296933,0.5,0.0,0.4,0.6071428571428571,0.125
adult.biglistofwebsites.com,0,0,0.20192307692307693,0.6380310668518099,0.0,0.0,0.0,0.21428571428571427,0.0
m-swiss-post-snd.net,1,0,0.13461538461538464,0.4672183760139679,0.0,0.0,0.0,0.14285714285714285,0.375
laurentchipaux.com,1,0,0.11538461538461538,0.6319699766457989,0.0,0.0,0.0,0.10714285714285714,0.0
a2tf.addroits.com,1,0,0.10576923076923077,0.5276683724842393,0.0,0.0,0.0,0.0,0.0
n8bz3.ailacabs.com,1,0,0.11538461538461538,0.5503004880614089,0.0,0.0,0.0,0.39285714285714285,0.0
xacminhtaikhoan.xyz,1,1,0.125,0.5515947797171574,0.0,0.0,0.0,0.0,0.0
www.totalsix.com,1,0,0.09615384615384616,0.47467479692237613,0.0,0.0,0.0,0.03571428571428571,0.0
avcc.xyz,1,1,0.019230769230769232,0.29603249246882,0.0,0.0,0.0,0.0,0.0
adoc.pub,0,0,0.019230769230769232,0.3733240579291044,0.0,0.0,0.0,0.03571428571428571,0.0
blackpinkpubgid.com,1,0,0.125,0.5964220571296179,0.0,0.0,0.0,0.21428571428571427,0.0
berkeleypalmer.com,1,0,0.11538461538461538,0.49456274916084886,0.0,0.0,0.0,0.03571428571428571,0.0
cairkanhati.com,1,0,0.08653846153846155,0.47325631048003447,0.0,0.0,0.0,0.14285714285714285,0.0
reach69.buzz,1,1,0.057692307692307696,0.5026470172874515,0.0,0.0,0.0,0.0,0.0
jp-b246a3edd4233e2d70ef44e017bc1afa5a0a378b.ph,1,0,0.38461538461538464,0.7140775140897069,0.0,0.0,0.0,0.03571428571428571,0.125
acbnaroute.com,1,0,0.07692307692307694,0.49043113465735244,0.0,0.0,0.0,0.14285714285714285,0.0
matsuuraclinic.sakura.ne.jp,0,0,0.20192307692307693,0.6008725742514365,0.0,0.0,0.0,0.07142857142857142,0.0
usfb-0533245664.privilege.sd,1,0,0.21153846153846156,0.7554307876640411,0.0,0.0,0.0,0.10714285714285714,0.125
jaclinleonanie.ru,1,0,0.10576923076923077,0.4775672977291363,0.0,0.0,0.0,0.21428571428571427,0.0
wiadomoscizkraju.xyz,1,1,0.13461538461538464,0.6583531207117512,0.0,0.0,0.0,0.07142857142857142,0.0
yuncheng.yfqzdfd.com,1,0,0.13461538461538464,0.596519868343524,0.0,0.0,0.0,0.07142857142857142,0.0
wells-secureline.com,1,0,0.13461538461538464,0.523017328617573,0.0,0.25,0.2,0.25,0.125
wz8m0.ccdeexam.com,1,0,0.11538461538461538,0.502982806348256,0.0,0.0,0.0,0.17857142857142855,0.0
optrack.computershare.com,0,0,0.1826923076923077,0.5567430301001424,0.0,0.0,0.0,0.07142857142857142,0.0
vvvvvv.amozon.co.jp-c1ece12fdefe84f6552c8bcb2863694028ad2852.ph,1,0,0.5480769230769231,0.7968830841830334,0.0,0.1923076923076923,0.0,0.25,0.125
fendm.fishpomd.com,1,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.14285714285714285,0.0
ufbtwfk.clubches.club,1,1,0.14423076923076922,0.5054411567971433,0.0,0.0,0.0,0.10714285714285714,0.0
montaindew.gq,1,1,0.0673076923076923,0.5423123469485938,0.0,0.0,0.0,0.10714285714285714,0.0
htwzyvmnq7xnq.dikala.club,1,1,0.1826923076923077,0.7578824263897157,0.0,0.0,0.0,0.14285714285714285,0.0
p-sf.addroits.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.0,0.125
rogrs.com-deposit-register.top,1,1,0.23076923076923078,0.5479211220658553,0.5,0.0,0.0,0.17857142857142855,0.25
web2supportsmanagedisabledaccountrecovery.com,1,0,0.375,0.7375492162052253,0.0,0.7307692307692308,0.4,0.10714285714285714,0.0
j-5n.moonntree.com,1,0,0.11538461538461538,0.4686309994770186,0.0,0.0,0.0,0.07142857142857142,0.125
ah38.leovirals.com,1,0,0.11538461538461538,0.5976181697745613,0.0,0.0,0.0,0.10714285714285714,0.0
stg-s.thewest.com.au,0,0,0.13461538461538464,0.5305953800862393,0.0,0.0,0.0,0.07142857142857142,0.125
mail.okex.com,0,0,0.0673076923076923,0.44718426638208997,0.0,0.0,0.0,0.14285714285714285,0.0
www.team-facebook.profile-team.com,1,0,0.2692307692307692,0.6275149806359459,0.0,0.1923076923076923,0.0,0.03571428571428571,0.25
jamvzglvedfd.fdsrthbox.com,1,0,0.1923076923076923,0.7235921331910447,0.0,0.0,0.0,0.03571428571428571,0.0
gamcb.in,1,0,0.019230769230769232,0.3733240579291044,0.0,0.0,0.0,0.3214285714285714,0.0
my.amerisave.com,0,0,0.09615384615384616,0.47467479692237613,0.0,0.0,0.0,0.0,0.0
appanonline.in,1,0,0.07692307692307694,0.3137646993195594,0.0,0.15384615384615385,0.2,0.14285714285714285,0.0
www.verify-login-device.com,1,0,0.20192307692307693,0.6380310668518099,0.0,0.0,0.4,0.03571428571428571,0.25
bytmic.be,1,0,0.02884615384615384,0.3571555216758988,0.0,0.0,0.0,0.07142857142857142,0.0
cancel-online.com,1,0,0.10576923076923077,0.42746622297403347,0.0,0.1923076923076923,0.2,0.07142857142857142,0.125
asia.canon,0,0,0.038461538461538464,0.26401503178693964,0.0,0.0,0.0,0.21428571428571427,0.0
attivazioneisp.at,1,0,0.10576923076923077,0.4501101510050809,0.0,0.0,0.0,0.17857142857142855,0.0
new-item-sale-trade-56040129470.xyz,1,1,0.27884615384615385,0.7952919985362541,0.0,0.0,0.0,0.39285714285714285,0.5
links.rakbank.ae,0,0,0.09615384615384616,0.42144240499507946,0.0,0.0,0.2,0.17857142857142855,0.0
www.playpcesor.com,0,0,0.11538461538461538,0.515948681190171,0.0,0.0,0.0,0.03571428571428571,0.0
report-06204598.bnrc.bz,1,0,0.1634615384615385,0.6997906923246286,0.0,0.0,0.0,0.03571428571428571,0.125
lkbjdsw.cn,1,0,0.038461538461538464,0.4728533636070691,0.0,0.0,0.0,0.0,0.0
www.paypai.secure-mobile1.com,1,0,0.22115384615384615,0.6677440096731684,0.0,0.0,0.2,0.03571428571428571,0.125
www.login-reference-validate.com,1,0,0.25,0.6596455611594823,0.0,0.0,0.2,0.0,0.25
kazan.cridit.su,1,0,0.08653846153846155,0.5300375285358176,0.0,0.0,0.0,0.21428571428571427,0.0
teamhired.net,1,0,0.0673076923076923,0.4292315166009768,0.0,0.0,0.0,0.0,0.0
gets-ldevice.info,1,1,0.10576923076923077,0.5866848019083615,0.0,0.0,0.0,0.10714285714285714,0.125
range6d109e83.xyz,1,1,0.10576923076923077,0.6731583780565393,0.0,0.0,0.0,0.03571428571428571,0.0
cn-7.addroits.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.10714285714285714,0.125
5714.1eaba4fdae.com,1,0,0.125,0.5515947797171574,0.0,0.0,0.0,0.0,0.0
mail.post-id937137942.us,1,0,0.17307692307692307,0.7087578585148764,0.0,0.0,0.0,0.10714285714285714,0.125
www.iguyfed.site,0,0,0.09615384615384616,0.47467479692237613,0.0,0.0,0.0,0.07142857142857142,0.0
www.ayo-sekolahfisika.com,0,0,0.1826923076923077,0.6062096319947246,0.0,0.0,0.0,0.14285714285714285,0.125
gx58.sepehrms.com,1,0,0.10576923076923077,0.5640408738773144,0.0,0.0,0.0,0.07142857142857142,0.0
www.3-uk-help.com,1,0,0.10576923076923077,0.5503123005152866,0.0,0.0,0.0,0.10714285714285714,0.25
3g.china.com,0,0,0.057692307692307696,0.4511193069805952,0.0,0.0,0.0,0.14285714285714285,0.0
chatmouserx.com,1,0,0.08653846153846155,0.5300375285358174,0.0,0.0,0.0,0.07142857142857142,0.0
eternaldespise.com,1,0,0.11538461538461538,0.5632663629033239,0.0,0.0,0.0,0.0,0.0
